bedrooms,bathrooms,sqft_above,floors,sqft_lot15,sqft_living15,sqft_basement
2,1.0,1170,1.0,8922,1820,0
4,2.5,1800,2.0,4500,1800,0
4,2.75,2530,2.0,7894,3140,1120
3,1.75,1490,1.0,7376,1490,0
4,2.5,3610,2.0,10776,3000,0
3,1.0,1092,1.5,4000,930,0
4,2.25,1170,1.0,7688,1990,840
3,2.0,1680,2.0,15600,1250,0
4,2.0,2510,1.0,11760,3180,0
3,2.5,2510,2.0,5186,2530,0
4,3.25,3680,2.0,13320,2910,1010
3,2.25,1300,1.0,12616,1580,550
4,1.5,1970,1.5,4000,1984,250
3,2.5,2870,2.0,8472,2840,0
2,1.75,1740,1.5,5400,1560,0
2,1.5,1540,2.0,6552,1470,0
4,2.5,1970,2.0,5564,1840,0
3,2.5,1880,2.0,4668,2060,0
3,2.75,1260,1.0,6510,2130,740
3,2.5,1310,2.0,10606,2450,680
4,1.0,1400,1.5,8432,1600,0
3,1.5,1000,1.0,6947,1000,0
3,1.75,1170,1.0,7000,1740,500
4,2.0,1060,1.0,3900,1920,1040
2,1.0,1010,1.0,6180,1560,0
4,2.5,1630,1.5,3905,2000,400
3,1.0,1090,1.0,10296,1910,0
4,1.75,1390,1.0,11600,1390,1050
4,3.0,2500,2.0,7200,2700,0
4,2.5,3420,2.0,8031,3080,0
4,2.5,2850,2.0,11000,1720,0
4,1.5,1530,1.5,5400,2610,500
3,2.5,2230,2.0,6088,2230,0
2,1.75,1170,1.0,7523,2090,640
3,1.75,1490,1.0,16200,2070,0
4,1.75,1920,1.5,4000,2300,200
3,1.5,1030,1.0,7262,1330,0
4,1.75,1650,1.0,8086,1790,660
3,2.25,1830,2.0,8070,2100,0
4,1.5,1250,1.0,9490,1640,1250
3,2.5,2470,2.0,7700,2400,0
2,1.0,940,1.0,7375,1290,0
3,2.25,1370,1.0,10125,2100,290
3,2.5,2620,2.0,9067,2620,0
3,1.75,1500,1.0,7800,1490,0
2,1.0,830,1.0,7200,1700,80
3,1.75,1430,1.0,5646,1550,0
2,1.0,760,1.0,8556,1500,140
4,1.75,1250,1.0,7600,990,0
4,1.5,1950,1.5,9178,1950,0
3,2.5,1700,2.0,4444,1700,0
3,2.5,2370,2.0,6152,2690,0
3,1.75,1600,2.0,1750,1660,0
4,1.75,2660,2.0,5500,3320,1400
3,2.25,1087,2.0,2025,1690,235
3,1.75,1140,1.0,9800,1280,0
2,1.5,1080,2.0,7452,1340,200
4,2.5,3080,2.5,4929,2750,0
2,1.75,910,1.0,3000,1260,300
4,1.75,1950,1.0,9099,1500,0
4,1.0,1450,1.5,6820,1450,0
3,2.25,1590,2.0,7606,1590,0
3,1.0,1240,1.5,8970,1170,0
3,1.75,1340,1.0,12450,2930,1090
3,2.25,1420,1.0,7200,2500,1000
3,2.5,1150,1.0,9916,1810,360
3,1.0,1200,1.0,7200,1580,0
3,2.5,2240,2.0,5128,2610,0
3,1.75,970,1.0,3900,1810,900
3,1.0,1110,1.5,6000,1420,0
4,2.0,2040,1.5,6458,2540,1170
3,1.75,1230,1.0,10695,2310,860
3,2.25,1320,2.0,4500,2010,0
3,1.75,1340,1.0,7645,1540,0
3,1.0,1020,1.0,6695,2370,0
3,2.0,1390,1.5,2900,1440,0
4,2.0,2970,2.5,5040,2500,0
2,1.75,830,1.0,5100,1920,720
4,2.5,1904,2.0,12426,1560,0
4,1.5,1400,2.0,7650,1580,0
3,2.5,2140,2.0,3841,2860,0
3,1.75,1320,1.0,8315,1320,0
3,1.75,1330,1.0,8160,1530,1290
4,2.5,2000,2.0,7066,2210,0
4,2.75,2210,2.0,5500,2270,750
3,2.75,2700,1.5,15682,3390,0
3,1.75,1150,1.0,9450,2110,590
2,2.5,1770,1.0,4500,1770,0
3,2.0,1290,1.0,7300,1650,0
4,2.0,1450,1.5,7440,1450,0
3,2.25,1130,1.0,7800,1460,290
3,0.75,1330,1.0,5802,1410,0
3,1.75,1760,1.5,4000,1760,0
3,1.75,1230,1.0,1834,2210,780
5,2.0,1280,1.0,10267,2200,1280
2,1.5,1260,2.0,2625,1260,0
4,2.25,1890,1.0,7944,1740,530
3,1.0,1010,1.0,5400,960,0
4,2.5,1770,1.5,7360,1460,0
2,1.0,890,1.0,6350,1490,0
3,1.5,1670,2.0,5118,1670,0
3,2.25,1360,2.0,10400,1200,0
3,2.5,2120,2.0,8763,2490,0
3,2.5,1910,2.0,3696,1530,0
4,1.0,1480,1.5,7560,1480,0
3,1.0,1090,1.0,7800,1380,0
4,1.75,1670,1.0,12500,2360,0
4,1.75,1670,1.0,12500,2360,0
5,2.75,2750,2.0,11568,2900,900
4,2.0,1030,1.0,4275,1650,940
2,2.0,1320,1.5,3264,1410,0
3,1.0,1100,1.0,5110,1310,610
3,2.25,1180,1.0,8615,1880,560
3,3.25,1740,2.0,3600,2200,460
3,2.0,2010,2.0,5225,1640,0
4,2.5,1780,1.0,8075,1740,550
3,1.75,1930,1.5,9000,1350,0
4,2.5,3270,2.0,7367,2740,0
3,2.5,1650,2.0,5000,1720,0
4,2.75,1260,1.0,8450,1580,960
2,1.75,1140,1.0,5175,1790,1330
3,1.0,1300,1.0,10064,1300,0
5,2.75,1530,1.0,8200,2250,1000
3,1.5,1200,1.0,8217,1460,1200
4,2.25,1500,2.0,5917,1700,0
4,1.75,1700,1.0,7818,1930,0
4,1.5,1170,1.0,8554,1790,950
4,2.5,2240,2.0,5288,1920,0
3,1.75,1070,1.0,8113,1240,470
3,1.0,1260,2.0,7822,1760,0
2,1.5,1160,2.0,3780,1410,0
4,2.5,3220,2.0,12109,2550,0
4,1.5,1010,1.0,8166,1720,1010
4,2.5,2100,1.0,8800,2270,890
4,1.0,1420,1.0,6350,1670,0
3,1.0,1020,1.0,7320,1290,0
5,3.0,2540,2.0,10643,3330,1100
2,2.25,1550,2.0,1826,1460,0
2,2.0,1870,1.0,5580,2170,0
3,2.5,2340,2.0,6604,2340,0
3,1.0,1140,1.0,4000,1670,570
3,1.5,1600,1.0,7500,1700,0
3,1.75,1300,1.0,5111,1370,0
3,1.5,1040,1.0,8699,1040,0
3,1.0,1220,1.0,7412,1210,0
3,2.5,2240,2.0,5574,2240,0
3,1.5,1420,1.0,6375,1540,0
3,1.75,1580,1.0,8137,1580,0
2,1.75,1070,1.0,6000,1570,760
3,1.75,1000,1.0,7800,1220,0
3,1.75,1480,1.0,7604,2180,700
3,1.0,840,1.0,7434,1260,0
3,1.0,840,1.0,7434,1260,0
4,2.25,1430,1.0,8700,2640,920
5,2.0,1060,1.0,8210,1460,530
3,1.0,1380,1.0,10875,1040,0
4,1.5,1270,1.5,8470,1960,670
2,1.0,1090,1.5,4000,2080,0
3,1.5,1090,1.0,9890,1560,560
3,1.5,1110,1.0,6600,1670,0
4,2.5,1530,1.0,6431,1420,580
3,3.0,1850,1.5,2500,1360,0
5,2.5,1730,1.5,4000,1680,1030
3,2.5,1720,2.0,2898,1670,310
4,1.75,1260,1.0,4426,1670,900
3,2.0,1650,2.0,6150,1280,0
4,2.5,2200,2.0,8186,2860,940
5,2.5,1290,1.0,9390,1810,650
4,1.0,1220,1.5,7670,1540,0
3,1.0,1300,1.0,10222,1150,0
3,1.75,1130,1.0,11000,1250,530
4,1.5,2530,2.0,6000,3080,860
4,1.5,1890,1.0,12744,2840,420
2,1.0,950,1.0,6828,1180,0
3,1.0,1050,1.5,5320,1260,730
4,1.5,1280,1.0,7400,1310,0
4,2.0,1430,1.0,4902,1910,500
5,2.25,1870,1.0,7875,2070,690
2,1.0,920,1.0,5250,1210,0
3,2.0,1270,1.0,17388,2210,1000
3,2.5,1360,1.0,14550,1790,720
3,1.75,1460,1.0,10154,2240,0
4,2.5,2810,2.0,6958,2660,0
3,2.5,2370,2.0,7455,1870,0
2,1.75,1700,1.0,8225,1700,0
2,1.0,1630,1.0,8000,1800,0
4,2.75,1660,1.0,4000,2200,1270
2,1.0,860,1.0,6732,1030,0
3,2.0,1980,1.0,12150,2200,0
3,2.5,2080,2.0,7660,2550,0
3,1.0,1060,1.0,10925,1130,0
3,2.5,1590,2.0,3383,1820,0
3,2.25,1290,1.0,9240,1550,690
4,2.0,860,1.0,7210,1250,860
4,1.75,1350,1.0,9293,1890,0
3,2.5,2080,2.0,9900,2320,0
3,2.5,2090,2.0,5040,2740,0
3,2.5,2030,2.0,4380,1790,0
3,1.75,1220,1.0,11100,1940,600
3,2.0,1300,1.0,7500,1630,0
4,2.5,2210,2.0,7000,1970,0
3,2.0,1400,1.0,7960,1600,0
3,1.75,1540,1.5,4400,1620,500
4,1.75,1920,1.0,8000,1490,0
5,2.75,1430,1.0,8750,2460,1330
3,1.0,1040,1.0,6535,1100,0
3,1.75,2040,1.0,9990,2540,180
3,1.75,1300,1.0,9600,1400,0
3,2.5,1460,1.0,8254,1960,500
3,1.5,2040,2.0,3400,1540,0
4,2.5,3030,2.0,7034,2790,0
4,3.0,2260,2.0,7724,2200,0
3,2.5,2670,2.0,8866,2670,0
3,2.5,1520,2.0,7207,1670,0
3,1.75,2610,1.5,5016,2900,1000
3,1.75,930,1.0,4424,1360,200
3,2.0,1480,2.0,5000,1850,0
5,2.0,3540,2.0,7195,2280,0
4,2.25,1050,1.0,7308,1760,1050
3,1.75,1810,1.5,3000,1140,0
3,1.75,1680,1.5,4240,1460,0
3,1.75,1540,1.0,9725,2520,910
4,2.5,2800,2.0,5092,2960,0
2,1.5,940,1.0,6710,1090,540
3,1.0,1200,1.5,4750,1550,500
2,1.0,1040,1.0,5692,1190,200
4,3.5,2880,2.0,9676,2080,840
3,2.5,1910,2.0,3720,2240,0
4,2.0,2120,1.5,8527,1720,0
4,2.5,3020,2.0,5325,2640,0
4,2.0,1650,2.0,6350,1650,0
2,1.5,880,2.0,1203,1070,0
3,1.0,1860,1.0,12204,1740,0
5,3.25,2750,3.0,4800,2060,1090
4,2.25,2192,2.0,4649,1914,0
3,2.5,1590,2.0,3912,2160,0
4,2.5,3670,2.0,10679,3300,0
3,1.0,1630,1.0,8515,1480,0
2,1.0,770,1.5,4275,1820,290
3,2.5,2700,2.0,8405,2660,0
3,2.25,2110,2.0,7270,1740,0
4,2.5,3720,2.0,9660,3515,0
4,3.5,2560,2.0,10241,3090,880
3,1.0,1090,1.5,4662,1230,0
4,2.5,2910,2.0,6750,2550,0
3,1.0,1050,1.0,4269,1490,0
3,2.0,1110,1.0,8400,1920,500
3,2.5,1760,2.0,6800,1890,0
4,2.5,1660,1.0,9450,2060,920
2,1.0,1370,1.5,5000,1500,0
2,1.75,1440,1.0,5209,1810,0
3,1.0,980,1.0,7700,1510,430
3,2.25,1980,1.0,10143,2800,0
3,3.5,1990,2.0,2601,2440,450
3,2.0,1350,1.0,14200,1350,0
3,1.0,880,1.0,7828,880,0
3,2.25,1240,1.0,7700,1920,680
4,1.75,1450,1.0,3300,1760,1250
4,2.75,840,1.0,6000,1100,830
3,2.25,1820,2.0,7696,2430,0
3,1.5,1310,1.0,7560,1090,0
3,2.0,1790,1.0,7212,2330,0
4,2.5,2460,2.0,4399,2510,0
3,1.5,1060,1.0,9515,1410,0
3,1.75,1340,1.0,7987,2950,0
3,1.75,1480,1.0,9184,1920,0
4,2.5,3500,2.0,8028,3180,0
4,2.75,2120,1.0,14904,2850,790
4,1.75,970,1.0,15120,1940,970
4,2.5,2280,2.0,4534,2246,0
3,2.25,1190,3.0,1171,1210,0
3,1.0,1260,1.0,6600,2020,0
5,2.0,1150,1.0,8050,1950,1120
4,2.25,1030,1.0,7320,1320,960
4,1.75,750,1.0,1739,1220,750
3,2.25,1950,2.0,8750,1900,0
3,1.75,1330,1.0,8081,1770,460
3,1.0,1520,1.0,10912,2710,0
4,2.5,3240,2.0,13044,2920,0
3,2.0,1440,1.0,10650,2400,1000
4,2.0,1380,1.5,5000,1850,840
5,1.75,1650,1.5,4000,1750,990
4,1.75,950,1.0,4000,1850,500
3,2.25,1550,2.0,5511,1620,0
4,3.25,1680,1.0,11250,2110,1130
4,2.5,1200,1.0,7500,1920,880
3,1.5,1370,1.0,8671,1580,0
3,1.0,1000,1.0,8113,1280,0
2,1.75,1210,1.0,9750,1650,0
4,2.5,2790,2.0,4650,2850,0
2,1.5,830,1.0,5400,1930,830
3,2.0,1650,2.0,4560,1210,0
3,1.75,1300,1.0,8002,1150,0
3,1.75,1090,1.0,7200,1240,0
3,1.0,940,1.0,10255,1370,0
3,2.75,1810,1.0,10021,2850,940
2,1.0,860,1.0,11200,1780,0
4,2.75,1390,1.0,10125,1850,680
2,2.25,2290,1.0,6077,1810,0
4,2.5,1590,1.0,10856,2110,750
3,1.75,1590,1.0,14275,2620,1090
4,2.0,1030,1.0,6696,1620,680
3,1.5,1800,1.0,10050,1610,0
3,2.25,1090,1.0,10681,1870,420
3,2.5,1700,2.0,7496,2280,0
4,1.0,1350,1.5,5000,1530,0
5,2.5,1330,1.0,8964,2050,810
3,1.75,1030,1.0,10269,2090,470
3,1.75,860,1.0,4160,1650,650
5,1.5,1980,1.5,8438,1510,0
4,2.5,2610,2.0,9472,2500,610
2,1.5,940,2.0,1149,1460,200
3,2.25,1490,2.0,6603,1510,0
3,1.0,960,1.0,9000,1520,0
4,3.0,2253,2.0,9052,1786,0
2,1.0,770,1.0,8149,1120,0
2,2.5,1310,2.0,3425,1310,0
3,1.0,830,1.0,7480,1140,150
3,2.25,2410,2.0,9660,2620,600
4,2.5,1830,2.0,8966,2109,0
2,1.0,800,1.0,8082,850,0
3,2.25,1790,2.0,8107,2110,1100
3,1.5,1030,1.0,7620,1780,780
3,1.5,1030,1.0,7620,1780,780
3,1.0,940,1.0,5276,1180,0
3,1.75,1650,2.0,4967,2100,900
4,2.5,2080,2.0,7500,2970,290
3,1.0,1200,1.0,8316,1250,0
3,1.75,1350,1.5,3750,1720,750
4,1.5,1400,1.0,9210,2326,170
2,1.0,1140,1.0,14260,1850,0
4,2.5,1830,2.0,5175,1830,0
3,2.0,1010,1.0,11700,1750,0
4,2.5,1770,1.0,9858,2470,0
3,2.5,2120,2.0,4103,2230,0
4,3.5,2160,2.0,4800,2390,1030
4,2.5,1730,1.0,13860,3590,1050
5,3.0,2180,2.0,4500,2660,1170
5,3.5,2350,1.0,14978,2640,1100
3,1.5,1060,1.0,6954,1560,0
3,2.5,1670,2.0,2897,1670,0
4,1.75,1390,1.0,12539,2520,861
3,2.5,1270,1.5,4680,1400,500
2,1.75,1510,1.0,6000,1740,0
4,2.5,1770,2.0,5100,2080,0
3,2.0,1260,1.0,7363,1460,0
3,2.0,1030,1.0,10498,1710,680
3,1.75,1250,1.0,7200,1660,1040
2,1.0,790,1.0,7601,1440,0
3,2.5,2390,2.0,8606,2310,0
4,2.5,2500,2.0,5250,1960,0
4,2.0,2290,1.5,3150,2000,0
3,1.0,990,1.0,12735,2600,610
2,1.0,1120,1.5,4000,1500,0
3,1.0,1340,1.0,8775,1250,0
3,1.5,910,1.0,5132,1410,0
3,1.5,910,1.0,5132,1410,0
4,3.5,1610,2.0,3800,2170,760
2,1.5,880,2.0,5060,880,0
3,2.5,1730,1.0,7620,2370,320
3,1.0,1070,1.0,8250,1190,0
2,1.0,1080,2.0,3600,1600,300
3,2.25,1570,1.0,8261,2480,1110
5,1.75,1060,1.0,10712,1680,1040
3,1.0,920,1.0,5546,1300,0
3,1.0,920,1.0,5546,1300,0
2,1.0,1180,1.0,5425,2480,570
4,2.5,1150,1.0,9068,2050,800
2,1.75,1660,2.0,7860,1290,0
4,1.5,2670,2.0,11900,2420,0
3,1.0,980,1.0,8000,1240,0
4,2.25,1780,2.0,10080,2360,0
3,2.25,2370,2.0,9514,2370,0
3,2.0,1020,1.0,4933,2130,620
4,2.5,1610,1.0,7407,2250,1000
4,1.75,1450,1.0,8387,1750,580
3,1.75,1310,1.0,7540,1580,310
3,1.75,2040,1.0,6280,1950,0
2,1.0,810,1.0,7740,1240,0
3,1.0,1270,1.0,8589,1590,0
2,2.0,1470,1.5,2052,1470,0
3,2.25,1140,1.0,8692,1530,580
2,2.5,660,1.0,2198,1420,660
3,2.25,1358,3.0,1196,1358,0
4,1.5,1060,1.0,7350,1450,1010
5,2.25,2910,2.0,9525,2740,0
4,1.5,900,1.0,7900,1370,470
4,1.75,1170,1.0,3270,1270,1170
4,2.0,1650,1.0,2276,1690,0
2,0.75,650,1.0,6700,1110,0
3,2.25,2300,2.0,9032,2240,0
3,1.0,1280,1.0,6600,1730,120
3,1.5,1420,1.0,5625,1800,380
3,1.5,1300,1.0,7600,1840,0
5,2.5,1180,1.0,7800,1160,1180
3,1.0,1480,2.0,13062,2660,0
3,2.5,1550,1.0,9540,2190,640
3,3.25,3100,2.5,16104,2400,640
3,1.0,1020,1.0,8330,1480,340
3,1.0,1210,1.0,5200,890,0
3,1.0,860,1.5,6380,1250,0
3,2.5,2250,2.0,7626,1790,0
3,1.75,1330,1.0,9827,2030,700
3,1.0,920,1.0,8100,1250,920
3,1.0,920,1.0,8100,1250,920
4,2.75,2000,2.0,6929,1710,0
4,2.5,2810,2.0,7642,2750,0
3,2.0,980,1.0,5050,1620,800
4,2.5,2540,2.0,6239,2540,0
3,2.0,1170,1.0,6300,2110,1170
3,2.0,740,1.0,7300,1250,740
3,2.25,1358,3.0,1196,1358,0
3,2.5,1180,1.0,7490,1570,570
4,1.75,1230,2.0,16488,3630,600
3,2.0,800,1.0,6750,1330,370
4,2.75,3170,2.0,7846,2940,0
4,1.0,1530,2.0,4875,1470,0
2,1.0,1100,1.0,8281,1510,0
4,2.5,2030,2.0,3953,1780,0
3,1.75,1320,1.0,7275,1870,550
3,2.5,3080,2.0,13631,3130,0
2,1.0,910,1.0,14566,2000,0
2,1.0,810,1.0,5100,1500,0
3,2.25,1430,3.0,1347,1430,0
4,2.0,2190,2.0,7802,2210,0
4,2.5,2290,2.0,10186,2150,0
5,2.0,1620,1.5,13198,1270,400
4,2.75,1310,1.0,4764,1900,1310
2,2.5,2830,2.0,7515,3190,0
3,1.75,1200,1.0,14169,2040,500
2,1.0,1110,1.0,6504,1150,0
4,2.5,2650,2.0,12032,2650,0
4,2.75,2530,2.0,14640,2530,0
3,1.0,1450,1.5,10400,1360,0
3,2.5,2200,2.0,3423,2130,0
4,1.75,1290,1.0,9711,1510,600
3,1.75,1100,1.0,8100,1780,430
3,1.5,1590,1.0,9625,1590,0
4,2.5,2690,2.0,9744,2230,0
3,1.0,990,1.0,10125,1360,0
3,1.75,1080,1.0,8099,1270,220
3,1.5,1720,1.5,6000,1360,0
3,1.75,2080,1.0,11020,1870,0
3,2.5,1840,2.0,7601,1940,0
4,2.5,3560,2.0,6981,3190,0
3,2.25,1540,1.5,4635,1530,100
3,1.0,1140,1.0,10236,1160,850
3,2.25,1160,1.0,6720,1690,530
5,2.5,1620,1.5,8227,1610,1050
4,1.75,1450,1.5,3825,1280,480
2,1.0,810,1.0,4365,900,0
3,1.75,1050,1.0,4000,1560,500
4,2.5,2640,2.0,10018,1680,0
4,2.5,2320,2.0,5253,2320,0
3,2.0,1040,1.0,4830,1710,1040
5,2.25,1080,1.0,9225,1740,990
2,1.0,800,1.0,4365,1150,0
4,2.25,1270,1.0,11500,2030,770
4,2.5,2830,2.0,9619,2970,0
3,1.75,1100,1.0,7250,1510,380
3,2.25,1280,1.0,7770,1690,530
3,2.75,1970,2.5,3120,1680,0
4,2.5,1520,1.5,5625,1690,1130
4,2.5,1820,1.0,11998,2560,1000
3,2.75,1000,1.0,7279,1400,400
3,2.5,1580,2.0,6700,1770,0
3,2.5,1800,2.0,8900,1940,0
3,1.0,1510,1.0,14000,1520,0
3,2.25,1610,2.0,8102,1530,0
4,2.5,2470,2.0,5078,2470,0
3,1.0,1200,1.0,7200,1200,0
3,1.0,1260,1.0,8910,1560,0
2,1.0,920,1.0,4945,1460,0
5,2.75,1440,1.0,11000,2540,1100
2,2.0,1870,1.0,5143,1810,0
4,2.5,1950,2.0,9019,2210,0
5,2.5,1620,1.0,9900,2680,950
3,1.75,1140,1.0,9800,2310,350
4,2.5,2040,2.0,8265,2160,0
4,2.5,2690,2.0,5505,2690,0
3,2.5,1610,2.0,6000,1570,0
3,2.0,1410,1.5,5400,1960,1110
3,1.75,1550,1.0,8000,1360,0
3,1.0,900,1.0,4800,1400,900
3,1.0,1170,1.0,9823,1440,0
2,1.0,900,1.0,8308,1767,0
4,2.0,1730,1.0,9400,2470,1070
3,1.75,1830,1.5,4080,1830,0
3,1.75,940,1.0,3750,1250,440
3,2.75,1530,1.0,10400,2170,460
2,1.75,780,2.0,1183,1280,390
4,1.75,1400,1.5,8523,1910,0
4,2.5,1770,1.0,11200,2360,850
3,1.0,880,1.0,7500,880,0
4,2.5,1460,1.0,7500,2260,800
3,1.0,1300,1.0,8064,1440,0
3,1.75,1450,1.0,7622,1950,0
3,1.0,1110,1.0,6000,1460,0
4,2.25,1470,1.0,5940,2430,420
3,1.5,940,2.0,1751,1380,160
2,1.5,1070,1.0,5102,1610,280
2,1.0,730,1.0,6240,1220,0
2,1.0,1010,1.0,3600,1590,380
4,2.0,1110,1.0,5250,1100,420
3,2.0,1340,1.0,4680,1350,830
2,1.0,790,1.0,2064,1310,0
2,1.75,1160,1.0,5750,960,0
3,1.0,1080,1.0,8100,1080,0
3,1.75,2190,1.0,8000,1980,0
3,2.5,2030,2.0,8485,2030,0
3,2.25,2480,2.0,9940,2280,0
4,1.0,1120,1.0,7620,1080,1120
2,1.5,860,1.0,7255,1660,790
3,1.75,1450,1.5,5750,1700,250
3,2.5,2790,2.0,11632,2890,0
4,2.75,3010,2.0,10650,3010,0
4,2.5,1290,1.0,8640,2270,1260
4,2.0,1060,1.0,4000,1590,1030
2,1.0,740,1.0,5200,750,0
2,1.75,960,1.0,6000,1000,0
4,3.5,2100,2.0,7560,1250,0
4,2.5,2540,2.0,4000,1400,0
3,1.75,1650,1.0,10250,2400,0
4,2.5,1500,1.0,12196,2690,780
3,2.0,970,1.0,3729,1560,690
4,2.0,1160,1.5,8680,1840,860
3,1.0,970,1.0,14850,1410,0
3,2.5,2480,2.0,6656,2310,0
3,1.0,1250,1.0,7320,1770,0
2,1.0,710,1.0,7200,960,0
4,2.0,1820,1.0,12300,2090,150
2,1.0,820,1.0,6000,1630,0
2,1.0,1000,1.0,6500,1280,0
5,2.25,2410,2.0,12000,2080,0
3,2.5,2370,2.0,11558,2550,0
2,2.0,2280,1.0,6750,2280,0
2,1.75,1030,1.0,6600,2090,500
3,2.0,990,1.0,3600,1250,750
4,3.0,1750,1.5,5700,2080,1380
4,2.0,1100,1.0,6099,1330,1100
4,1.0,1510,1.5,10656,1950,0
3,1.75,1560,2.0,8073,1720,0
4,2.25,1870,2.0,4184,1870,0
3,2.25,1690,1.0,7400,2070,380
3,1.75,1820,1.0,7560,1420,0
3,2.5,2560,2.0,16298,2120,0
4,2.75,2450,2.0,4187,2320,0
3,2.5,2210,2.0,7224,2260,0
4,2.5,2630,2.0,6229,3240,0
3,1.0,1200,1.0,9000,1160,0
2,1.75,1210,1.0,7733,1670,0
3,1.0,970,1.0,7350,1300,320
3,2.5,2290,1.0,15244,1780,1200
4,2.5,3360,2.0,9936,1930,0
3,1.75,1330,1.0,6111,2030,1330
2,1.0,770,1.0,7500,1390,0
3,2.5,1240,2.0,4763,1790,560
4,2.5,1660,1.0,6098,2250,1240
3,2.0,1430,1.0,6315,1630,0
4,2.75,2550,2.0,7796,2670,0
3,2.75,1310,1.0,7030,1310,0
3,1.5,1430,1.0,8000,1450,0
4,1.0,1120,1.0,6334,1880,760
3,2.5,1600,2.0,2375,1830,0
3,2.0,1760,1.0,9231,1910,0
2,2.0,1180,2.0,3003,1310,0
4,1.5,1960,1.5,9375,2050,0
4,1.0,1140,1.0,7560,1450,0
3,1.75,1400,1.0,9375,1400,0
5,2.25,1410,1.0,12224,2850,1300
4,2.5,3510,2.0,8370,3320,0
2,1.0,910,1.0,4600,1020,0
3,3.25,2240,2.0,12386,3050,810
4,2.25,1010,1.0,7200,2010,1000
3,1.0,1270,1.0,7875,1210,0
3,2.0,1150,1.0,8250,2020,520
4,2.5,1800,2.0,4507,1800,0
2,1.0,940,1.0,5515,2054,700
3,2.25,1110,1.0,9600,1640,630
3,1.0,1150,1.0,6200,1460,450
3,1.5,1280,1.5,3150,1280,0
4,2.5,1980,2.0,7134,1850,0
2,1.0,900,1.0,8965,1580,0
4,3.25,3480,3.0,4080,2200,0
3,2.5,2490,2.0,4748,2490,0
2,2.0,1510,1.0,3921,1440,0
3,2.5,2240,2.0,5100,1460,0
4,1.75,2040,2.0,5600,3220,0
3,1.75,1460,1.0,7980,1920,0
3,1.5,990,1.0,8625,1360,0
4,1.75,1140,1.0,8135,1820,830
4,2.5,2660,2.0,4517,2330,0
2,1.0,870,1.0,5700,1020,0
3,2.5,1740,2.0,6825,1260,0
4,2.5,2290,2.0,3608,1480,0
4,2.75,1290,1.0,7820,2120,880
3,1.75,1470,1.0,8172,1900,570
4,1.5,1770,1.0,7000,1600,0
3,1.75,1380,1.0,6377,1720,1000
2,1.75,1390,1.5,5000,2160,0
3,1.75,1180,1.0,13566,1550,350
2,1.0,1230,1.5,11421,1950,200
3,2.5,2030,1.0,7130,2040,0
4,2.5,2390,2.0,6346,2390,0
4,2.5,1640,1.0,9800,2820,900
3,2.25,1870,2.0,6203,1670,0
4,3.0,1780,1.0,5304,1730,0
3,2.0,1420,2.0,6607,1790,0
4,2.0,1820,2.0,5408,1440,0
3,2.0,1180,1.0,8424,2120,440
2,1.0,870,1.0,7252,1250,0
4,1.75,1060,1.0,7500,1040,770
3,1.5,2290,1.0,9600,1310,0
3,1.75,1110,1.0,9660,2050,0
4,1.0,1440,1.5,5000,1490,0
4,2.5,1480,1.0,10807,2140,960
4,2.0,2410,2.0,4611,1910,0
3,3.0,2130,2.0,5661,2850,140
4,1.75,1590,1.0,7800,1970,750
3,2.5,1800,2.0,8486,1670,0
4,3.5,1550,1.0,8811,2370,660
3,1.0,1190,1.0,9450,1190,0
3,1.5,1400,1.0,8125,1480,0
3,2.5,2600,2.0,4658,2600,0
2,1.0,910,1.0,5000,1740,0
3,2.5,1760,2.0,4698,1760,0
2,1.0,860,1.0,5356,1090,0
4,2.25,1780,1.0,9800,2310,530
4,1.75,1820,1.5,3728,1950,180
5,2.75,1490,1.0,7830,2050,970
2,1.0,1020,1.5,14519,1480,0
3,2.5,1670,2.0,2897,1670,0
2,1.0,790,1.0,5024,1330,0
2,1.5,2010,2.0,8037,1360,0
4,2.5,2600,2.0,6185,2640,0
4,2.25,1890,1.0,7210,1920,0
5,3.0,1216,1.0,5297,2040,792
2,1.0,880,1.0,6413,1360,0
3,1.75,850,1.0,8360,1520,850
3,2.0,1730,1.0,11336,1980,0
4,2.5,2160,2.0,9600,1770,0
3,1.75,1200,1.0,7600,1270,0
5,3.5,2660,1.0,9600,2440,1200
3,1.5,840,1.0,7560,1210,480
3,1.0,1100,1.0,5100,1450,0
3,2.5,2170,2.0,8121,2020,0
4,2.75,2520,2.0,6398,2520,0
3,1.75,1280,1.0,4800,1620,1280
4,2.5,2250,2.0,7269,2110,400
4,2.75,2870,2.0,5400,2030,0
2,1.0,880,1.5,3750,1710,350
3,1.0,1450,1.0,6464,1170,0
2,1.0,900,1.0,10450,2040,900
4,2.25,2020,2.0,13175,1800,0
2,1.0,620,1.0,7930,1400,0
4,2.25,1470,1.0,7081,1980,510
5,3.0,1810,1.0,8062,2630,1160
4,2.5,2270,2.0,4400,2090,0
3,1.0,1630,1.0,6009,2120,0
3,1.0,1120,1.0,8450,1320,400
3,1.75,2080,1.5,5995,2300,0
5,2.5,1980,1.0,12598,2890,1040
4,1.75,1050,1.0,8100,1590,730
3,1.0,1370,2.0,7214,1450,0
4,3.5,2050,2.0,5900,2170,1000
3,1.75,1490,1.0,12000,1630,0
