sqft_above,sqft_lot15,sqft_living15,waterfront,view,condition,grade,bedrooms,sqft_basement_cat,floors,yr_built_cat,zip,price,year_bin
1430,5112,1220,0,0,4,9,4,1,1.5,1,1,574500,2
1220,1596,1670,0,0,3,8,3,2,2.0,2,1,505000,9
880,7560,1450,0,0,4,7,2,1,1.0,1,1,372500,3
1300,9744,1590,0,0,3,7,3,1,1.0,1,0,425000,5
2380,68824,2400,0,0,3,9,3,1,1.5,2,0,446250,9
520,8756,1170,0,0,4,4,2,1,1.0,1,0,330000,2
2680,21743,2840,0,1,3,9,3,1,2.0,1,0,608095,7
1320,11200,1980,0,0,3,8,3,3,1.0,1,0,550000,5
1820,21277,2120,0,0,3,7,4,1,2.0,2,0,265000,9
1320,7628,1550,0,0,4,7,4,3,1.5,1,1,399888,2
850,2800,1080,0,0,5,7,2,2,1.0,1,1,430000,2
2100,8592,2250,0,0,3,8,3,1,2.0,3,0,554990,10
2210,5972,2250,0,0,3,8,3,1,2.0,2,0,359950,9
860,3900,1300,0,0,4,6,2,1,1.0,1,1,405000,0
870,3488,1370,0,0,3,7,2,1,1.0,1,0,280000,7
2570,9600,2210,0,0,4,8,4,1,2.0,1,0,479950,5
2230,75546,2860,0,0,4,9,5,3,1.0,1,0,575000,6
2360,7733,2160,0,0,3,8,4,1,2.0,1,0,392000,7
2310,36136,3930,0,0,4,9,4,1,2.0,1,0,760500,6
2300,10042,3020,0,0,3,8,3,1,2.0,2,0,435000,9
2810,9621,2810,0,0,3,10,4,1,2.0,1,0,1570000,8
1190,10488,1960,0,0,3,7,4,3,1.0,1,1,261000,5
2730,4000,2340,0,0,3,9,3,3,2.0,1,1,1480000,3
1950,4410,1970,0,0,3,9,7,4,2.0,1,1,853800,2
2670,8636,2490,0,0,3,9,3,1,2.0,1,0,657500,8
2010,9933,2140,0,2,3,8,4,3,2.0,1,0,331950,8
1220,6244,1900,0,1,3,8,3,3,1.0,1,1,514000,7
2020,17085,2180,0,2,4,9,3,4,2.0,2,0,496000,8
3930,20000,3930,0,0,3,11,4,1,2.0,1,0,1090000,7
1120,5200,1690,0,0,5,7,3,1,1.0,1,0,195700,6
2630,8640,3850,0,2,3,9,4,4,2.0,1,1,1400000,2
4060,23958,4170,0,0,3,10,4,1,2.0,1,0,1180000,8
2350,10512,2320,0,0,4,9,3,1,1.0,1,0,643403,5
2380,8127,2310,0,0,4,7,4,1,2.0,2,0,357000,8
1040,11124,2170,0,0,3,7,3,2,1.0,1,0,865000,4
2930,10090,2730,0,0,4,10,3,1,2.0,1,0,905000,7
1290,7183,1300,0,0,3,6,3,1,1.0,1,1,265000,4
2730,7214,3220,0,0,3,9,2,1,2.0,2,0,535000,8
790,5464,1220,0,0,4,6,3,3,1.0,1,1,450000,2
2170,8728,2170,0,0,3,8,4,1,2.0,1,0,460500,8
1140,9240,2210,0,0,3,7,4,3,1.0,1,1,315000,5
1270,8882,2140,0,0,3,8,4,3,1.0,1,0,607500,7
960,2069,1290,0,0,4,7,2,1,1.0,1,1,432000,1
2610,5350,2890,0,2,5,10,3,4,2.0,1,1,1700000,2
2590,6139,2410,0,0,3,8,4,1,2.0,2,0,479000,9
3080,6600,3080,0,0,3,9,5,1,2.0,2,0,475000,9
1630,8146,1480,0,0,3,7,3,1,1.0,1,1,415000,4
910,5000,1480,0,0,4,6,2,1,1.0,1,1,450000,1
2110,15542,3150,0,1,4,8,3,3,1.5,1,0,1140000,6
3880,5623,2620,0,0,3,7,5,1,2.0,2,0,430000,9
960,9000,1830,0,0,5,7,3,2,1.0,1,0,296000,6
1790,9669,1920,0,0,3,7,4,3,1.0,1,0,303000,6
2600,5305,2910,0,0,3,8,4,1,2.0,2,0,641000,9
790,5739,1870,0,0,3,7,3,2,1.0,1,1,280000,7
1260,8276,1570,0,0,3,7,3,2,1.0,1,0,260750,5
2080,5518,2170,0,0,3,8,4,1,2.0,2,0,601000,9
1490,6604,1330,0,0,4,6,3,1,1.0,1,1,255000,1
1420,10164,2190,0,0,4,8,4,3,1.0,1,0,555000,6
1530,10827,2050,0,0,4,8,3,1,1.0,1,0,865000,4
2180,19530,3770,0,0,4,9,4,4,1.5,1,0,1390000,5
1140,35093,1680,0,0,2,7,3,2,1.0,1,0,315000,7
1380,9812,1310,0,0,3,7,2,2,1.0,1,0,200000,5
1370,6898,1550,0,0,3,7,3,1,1.0,1,1,357000,4
960,1885,1470,0,0,3,8,2,2,2.0,2,1,390000,9
2210,9750,2000,0,0,4,7,5,3,1.0,1,1,462000,4
1010,7500,1580,0,0,3,7,2,1,1.0,1,1,174500,4
1210,7376,1150,0,0,3,6,2,1,1.5,1,1,305000,1
1150,7800,1750,0,0,4,8,5,3,1.0,1,1,449000,5
2710,5000,850,0,0,3,6,3,1,2.0,1,1,260000,4
3110,6826,3200,0,0,3,9,4,1,2.0,2,0,751000,9
1250,6800,1130,0,0,4,7,2,1,1.0,1,1,370037,4
1900,8586,1610,0,0,4,7,3,1,2.0,1,0,229950,7
1330,8820,2010,0,0,3,8,3,2,1.0,1,0,349000,7
2070,2992,1900,0,0,3,8,4,1,2.0,2,0,348000,9
2220,6600,2040,0,2,3,9,3,3,2.0,1,1,1220000,0
3610,18948,3568,0,0,3,10,4,1,2.0,1,0,510000,8
1040,7041,1440,0,0,4,7,3,2,1.0,1,0,265000,7
2780,5000,2820,0,2,3,10,3,1,3.0,1,1,1250000,6
3605,871200,3420,0,0,3,11,4,4,2.0,2,0,937500,9
1590,8800,2590,0,0,4,8,3,4,1.0,1,0,485000,6
1150,5217,1220,0,0,3,7,4,1,1.5,1,1,489000,4
920,5120,1190,0,0,5,7,2,1,1.0,1,1,400000,4
2110,4384,2540,0,0,3,9,3,1,2.0,2,0,638000,9
1170,8448,1870,0,0,4,7,3,1,1.0,1,0,440000,6
1200,8240,1900,0,0,2,7,6,3,1.0,1,1,305000,5
1200,8240,1900,0,0,2,7,6,3,1.0,1,1,649950,5
3290,6005,3210,0,0,3,9,4,1,2.0,2,0,680000,9
2660,21111,3060,0,0,3,9,4,1,2.0,2,0,629000,8
2160,7372,2160,0,0,3,8,3,1,2.0,1,0,555000,7
2700,35915,2810,0,0,5,8,4,1,2.0,1,0,669000,6
1980,7495,2150,0,0,3,8,3,1,2.0,1,0,272000,8
1600,11250,1770,0,0,3,7,4,4,1.0,1,1,270000,5
1280,8750,1230,0,0,3,6,3,1,1.0,1,0,215000,5
1180,9508,2590,0,0,4,7,3,3,1.0,1,0,690000,4
1270,6930,1800,0,2,3,7,4,1,1.0,1,1,256000,4
1100,7676,1520,0,0,3,7,3,3,1.0,1,0,255000,7
3440,1560,1420,0,0,3,7,7,1,2.0,1,1,550000,6
1190,5280,1280,0,0,4,7,3,1,1.0,1,1,410000,5
1030,4499,1890,0,0,3,7,2,1,1.0,1,1,410000,1
1240,4586,1570,0,0,3,7,3,1,1.0,1,0,259000,7
1030,13000,1610,0,0,3,7,3,3,1.0,1,1,292000,4
4610,11538,2340,0,2,3,11,4,1,2.0,2,0,1650000,9
1190,5000,1590,0,0,3,7,5,2,1.5,1,1,518000,2
1760,3285,1760,0,0,3,8,3,1,2.0,1,0,485000,8
1330,35100,1660,0,0,3,7,3,1,1.0,1,0,259500,8
2340,6252,2420,0,0,3,8,4,1,2.0,2,0,354000,9
2330,19564,2680,0,0,5,8,3,4,2.0,1,0,999950,5
1150,10384,1350,0,0,5,7,3,1,1.0,1,0,464500,5
1750,4048,1890,0,0,3,7,3,1,2.0,2,0,300000,9
3260,9920,2490,0,1,3,8,3,3,2.0,1,1,1080000,6
1770,6666,1780,0,0,3,7,4,1,2.0,1,0,309950,8
1160,3750,1340,0,0,3,7,3,1,1.5,1,1,315000,0
1440,5580,2010,0,0,3,7,3,1,1.5,1,1,499950,0
1400,3505,2050,0,2,3,8,4,4,1.0,1,1,780000,4
1960,15000,3690,0,2,4,8,3,3,1.0,1,0,885000,6
1010,4200,1770,0,0,4,7,2,1,1.5,1,1,500000,0
1840,6459,1790,0,2,3,8,3,1,1.0,1,0,329000,8
1020,7700,1720,0,0,4,7,4,3,1.0,1,0,246000,5
1280,10005,1510,0,0,4,7,3,1,1.0,1,0,405000,5
1120,7800,1560,0,0,5,7,4,3,1.0,1,0,349000,7
1980,7902,2300,0,0,3,8,4,1,2.0,1,0,374950,8
1160,9104,1870,0,0,3,7,3,1,1.0,1,0,306000,6
990,8400,1520,0,0,4,7,4,3,1.0,1,0,416000,5
1960,12177,2450,0,0,4,8,3,1,2.0,1,0,560000,8
1150,15000,1990,0,0,2,7,3,2,1.0,1,1,260000,4
1560,60513,2080,0,0,4,8,3,3,1.0,1,0,306500,7
1480,8010,1520,0,0,4,7,3,3,1.0,1,0,299950,6
1450,8850,2410,0,0,3,8,3,1,1.0,1,0,265500,8
1200,9405,1200,0,0,3,7,3,1,1.0,1,0,219000,7
1230,11694,1840,0,0,3,8,3,3,1.0,1,0,365000,6
2090,18276,1890,0,0,3,7,3,1,1.5,1,0,499000,5
1510,7910,1460,0,0,3,7,3,1,1.0,1,0,366000,6
1310,2183,1330,0,0,3,8,3,1,3.0,3,1,514950,10
3790,11634,3750,0,0,3,10,4,1,2.0,2,0,875000,8
2240,8800,2240,0,0,5,8,3,1,1.0,1,0,831000,5
2060,6546,3030,0,0,3,9,4,3,2.0,2,0,689900,9
1660,7983,2010,0,0,3,7,3,1,2.0,1,0,315000,8
970,7920,2020,0,0,3,7,3,3,1.0,1,1,336500,5
1750,3600,1920,0,0,5,8,3,3,1.5,1,1,1100000,2
1170,8626,2090,0,0,4,7,6,3,1.0,1,1,375000,5
1700,13648,1460,0,0,3,9,3,4,1.0,1,0,289275,7
3440,7800,1660,0,0,4,8,4,1,2.0,2,1,455000,9
1640,9775,2790,0,2,3,8,3,1,1.0,1,0,505000,6
1450,4255,1340,0,0,4,7,3,1,1.5,1,1,450000,1
2300,6983,2580,0,0,3,8,3,1,2.0,2,0,567500,9
1460,8505,1580,0,0,4,7,3,1,1.0,1,0,265000,4
1570,15000,1640,0,0,3,8,3,1,1.0,2,0,340000,9
1540,5000,1730,0,0,5,6,3,1,1.5,1,0,375000,3
2200,4218,1420,0,0,3,8,6,4,2.0,1,1,920000,6
2130,11643,2380,0,0,4,9,4,1,2.0,1,0,850000,6
1010,9750,1230,0,0,5,7,3,1,1.0,1,0,202000,6
2420,13020,3100,0,0,3,9,4,1,1.0,1,0,725000,7
3150,10750,3590,0,0,3,10,3,3,2.0,1,0,900000,8
1210,6000,2060,0,0,3,8,2,3,1.0,1,1,680200,4
1170,8160,1280,0,0,4,6,3,1,1.0,1,0,216500,1
1890,7560,1510,0,0,5,7,3,1,1.0,1,0,325000,5
2250,4134,2390,0,0,3,9,3,1,2.0,2,0,675000,9
750,10625,3020,0,1,3,4,2,1,1.0,1,0,435000,3
1050,10080,1550,0,0,4,7,3,3,1.0,1,0,263500,6
2590,35657,2670,0,0,3,8,4,1,2.0,1,0,550000,7
2520,6200,2250,0,1,4,9,3,1,2.0,2,1,875000,8
1340,8400,1120,0,0,5,7,4,1,1.0,1,0,246600,5
1460,1399,1490,0,0,3,8,3,1,3.0,2,1,337000,9
1380,7500,1530,0,0,3,7,3,1,1.0,1,0,240000,7
1510,10800,2660,0,0,4,8,3,1,1.0,1,0,490000,7
1260,46431,2460,0,0,4,7,5,4,1.0,1,0,510000,6
910,7404,1480,0,0,3,7,3,1,1.0,1,0,305000,6
1970,2952,1970,0,0,3,7,3,1,2.0,2,0,350000,9
1070,6618,2510,0,0,3,7,3,2,1.0,1,1,284200,5
1980,6147,1610,0,0,5,7,4,1,2.0,2,0,357000,8
2480,35880,3150,0,0,3,10,4,3,1.0,1,0,854000,7
4700,49658,2870,0,0,3,10,4,1,2.0,2,0,1180000,8
1150,14284,2200,0,0,4,8,3,4,1.0,1,0,1000000,5
1760,3000,1880,0,0,3,8,4,2,2.0,1,1,616500,0
1840,5000,1690,0,0,5,7,4,3,2.0,1,1,750000,0
2870,9216,2080,0,0,3,8,6,4,2.0,1,0,650000,7
1420,10050,2190,0,0,4,8,4,4,1.0,1,0,275000,5
920,4280,1660,0,0,4,7,4,3,1.0,1,1,540000,1
1120,10639,1240,0,0,4,6,3,1,1.0,1,0,225000,5
2970,8729,2740,0,0,3,10,4,1,2.0,1,0,845000,8
1410,7740,1220,0,0,5,6,3,1,1.0,1,1,490000,2
3060,4800,2930,0,0,3,9,4,1,2.0,2,0,753000,9
1290,7210,1610,0,0,3,7,3,4,1.0,1,0,475000,6
840,8603,1560,0,0,3,6,1,1,1.5,1,1,124000,4
840,8603,1560,0,0,3,6,1,1,1.5,1,1,224000,4
1130,3800,1470,0,0,4,7,2,1,1.0,1,1,485000,1
1270,6600,1270,0,0,4,6,4,3,1.0,1,1,230000,3
1800,10125,1480,0,0,3,7,4,3,1.0,1,0,372000,7
1880,7040,1760,0,0,4,7,4,1,2.0,1,0,306000,8
2340,4545,1810,0,0,3,9,4,3,2.0,2,1,905000,9
1040,6678,1320,0,0,3,7,4,2,1.0,1,1,440000,4
1100,10001,1630,0,0,4,7,3,3,1.0,1,0,280000,6
1778,43676,2840,0,0,3,7,3,1,2.0,2,0,435000,8
1930,4500,1770,0,0,3,8,3,1,2.0,1,0,425000,8
1130,10700,1550,0,0,3,7,2,1,1.0,1,1,204950,5
1000,9000,2530,0,0,4,7,2,3,1.0,1,0,670000,5
820,3850,1370,0,0,3,7,2,1,1.0,1,1,475000,1
1450,8246,1600,0,0,3,7,5,4,1.0,1,1,352000,5
1260,8800,2270,0,2,4,7,4,4,1.0,1,0,575000,5
3240,18650,4240,0,2,5,10,4,4,2.0,1,0,1730000,5
1660,6664,2440,0,3,3,8,3,1,2.0,1,1,491000,4
3020,5587,3100,0,0,3,9,4,1,2.0,2,0,750000,9
1430,10599,2090,0,0,3,8,4,2,1.0,1,0,830000,7
3900,12800,3860,0,4,3,10,6,4,2.0,2,0,1140000,9
960,29019,1100,0,0,4,6,3,1,1.0,1,0,137124,6
1150,3030,840,0,0,3,6,4,1,1.5,1,1,225000,0
1230,7560,2130,0,0,4,7,4,3,1.0,1,0,732600,5
2460,9126,2460,0,0,4,8,4,1,2.0,1,0,818000,7
2360,14388,2720,0,0,4,9,3,1,1.0,1,0,431000,7
1320,1206,1330,0,0,3,7,2,1,3.0,2,1,304000,8
1010,2545,1230,0,0,3,7,5,3,1.0,1,1,650000,0
1610,6305,1750,0,0,4,8,2,1,2.0,1,0,450000,6
1610,8401,1610,0,0,3,7,4,1,1.0,1,0,269000,5
1160,13656,2390,0,0,3,7,3,1,1.0,1,0,875000,4
1480,9850,2930,0,0,4,8,4,4,1.0,1,0,890000,6
2280,8780,2140,0,0,3,8,4,1,2.0,1,0,565000,7
1150,1339,1370,0,0,4,8,2,2,2.0,2,1,448175,9
2970,6588,2970,0,0,3,9,5,1,2.0,2,0,680000,9
1120,18893,1970,1,4,4,8,3,2,2.0,1,0,629000,6
1330,1486,1610,0,0,3,8,3,2,2.5,2,1,494000,9
1920,5500,2110,0,0,4,9,4,3,2.0,1,1,1100000,2
1190,8360,1940,0,0,3,7,5,3,1.0,1,0,450000,6
1320,11050,1940,0,0,4,8,3,3,1.0,1,0,330000,6
3110,11586,3110,0,3,4,10,4,1,2.0,1,0,960000,7
2390,7801,2590,0,0,3,9,4,1,2.0,1,0,360000,8
2150,5450,2150,0,0,3,8,3,1,2.0,2,0,378000,9
1090,1755,1550,0,0,4,7,3,2,1.0,1,1,499950,3
1990,8803,2310,0,0,4,7,3,1,2.0,1,0,450000,7
800,5969,1520,0,0,4,7,2,3,1.0,1,1,523500,4
2680,37277,2520,0,0,3,9,3,1,2.0,1,0,600000,7
2080,4620,2190,0,0,3,8,3,1,2.0,2,0,290000,9
1340,6203,1670,0,0,3,7,3,1,2.0,1,0,176000,7
1790,4000,2440,0,0,5,7,3,3,1.5,1,1,885000,0
1240,4080,1800,0,0,3,7,2,1,1.5,1,1,483000,0
1310,7290,1650,0,0,4,7,3,1,1.0,1,0,240000,7
1530,5200,2240,0,1,4,8,4,4,1.0,1,1,720000,5
1780,4092,1990,0,0,3,7,4,1,2.0,2,0,311000,9
1600,6900,2440,0,0,3,7,3,1,1.0,1,1,332500,4
1080,13330,1250,0,0,3,7,3,2,1.0,1,1,164950,5
1080,13330,1250,0,0,3,7,3,2,1.0,1,1,371000,5
1650,8680,1650,0,0,3,7,3,1,1.0,1,0,264500,6
2260,9248,4510,0,0,4,9,4,3,2.0,1,1,1740000,3
870,4280,1750,0,2,4,6,2,1,1.0,1,1,503000,1
2170,5739,1880,0,0,3,9,4,3,2.0,2,1,738000,9
980,4000,1260,0,0,4,7,2,1,1.0,1,1,393000,2
990,45528,1730,0,0,4,7,2,1,1.0,1,0,280000,8
1530,9680,2580,0,2,3,8,4,3,1.0,1,0,260000,5
1000,5800,1940,0,2,3,7,2,1,1.0,1,1,505000,1
1120,7500,1900,0,0,4,7,3,3,1.0,1,0,241000,6
1520,9900,2040,0,0,3,7,3,1,1.0,1,0,530000,6
840,4000,1420,0,2,4,8,1,2,1.5,1,1,713000,0
1770,9825,1680,0,0,3,7,3,1,2.0,1,1,487000,3
980,5200,980,0,0,3,6,2,1,1.0,1,0,128000,6
1040,10660,2040,0,0,3,7,3,3,1.0,1,1,210500,5
1210,7210,1770,0,0,5,7,3,3,1.0,1,0,420000,6
1780,4952,1690,0,0,4,8,3,1,2.0,1,1,679000,2
2840,4227,2880,0,0,3,9,4,1,3.0,3,0,784950,10
2650,6200,2650,0,0,3,9,4,1,2.0,2,0,352000,8
1080,1488,1360,0,0,3,7,3,2,2.0,2,1,386000,9
1260,7213,1540,0,0,3,7,3,1,1.0,1,1,335000,8
1490,50094,2450,0,0,3,7,3,2,1.0,1,0,472500,7
1340,13181,2220,0,0,3,8,5,4,1.0,1,0,599950,6
3830,6507,3830,0,0,3,9,4,1,2.0,3,0,963990,10
1610,6600,2540,0,2,5,8,3,1,2.0,1,1,735000,2
3840,7189,3230,0,0,3,10,3,1,2.0,2,0,858450,8
1800,4000,2460,0,0,4,7,5,3,2.0,1,1,665000,1
2000,7414,2000,0,0,4,7,3,1,2.0,1,0,290000,8
860,6000,980,0,0,3,7,2,1,1.0,1,1,250000,2
1420,7405,1690,0,0,3,7,3,1,1.0,1,0,192500,7
2060,10370,1950,0,2,4,8,4,1,1.0,1,1,350000,5
2790,9910,2590,0,0,3,8,4,1,2.0,2,0,518000,9
1410,3600,1040,0,0,5,7,4,1,1.5,1,1,563000,0
2420,9135,2420,0,0,3,7,4,1,2.0,2,1,375000,9
1460,1530,1430,0,0,3,8,3,1,3.0,2,1,400000,9
1230,16000,1990,0,0,3,7,5,4,1.0,1,0,240000,5
1000,4300,1940,0,0,3,6,2,1,1.0,1,1,317500,0
2740,37034,3720,0,0,5,10,5,4,2.0,1,0,1320000,7
1240,109335,1990,0,0,3,6,3,1,1.0,1,0,234000,1
1740,14300,2540,0,0,4,9,3,1,2.0,1,0,645000,6
1200,5500,1860,0,0,3,7,2,2,1.0,1,1,649000,0
2520,3980,2580,0,0,3,8,4,1,2.0,2,0,605000,9
1500,1445,1500,0,0,3,7,3,1,3.0,2,1,337900,8
2290,3600,1880,0,0,3,8,3,2,2.0,1,1,535000,0
1130,6095,1540,0,0,3,7,4,2,1.0,1,1,325000,5
1740,10701,1680,0,0,3,8,4,1,1.0,1,0,429950,6
3550,35001,3270,0,0,3,9,3,1,2.0,1,0,775000,8
1280,4800,2460,0,0,3,7,2,1,1.0,1,1,650000,5
2320,15000,2740,0,0,5,8,4,1,2.0,1,0,1200000,6
1140,11550,2200,0,0,3,5,2,1,1.0,1,1,275000,3
3930,17219,2740,0,0,3,9,4,1,2.0,2,0,575000,8
1640,15551,2170,0,0,5,7,3,3,1.0,1,1,540000,5
1170,4725,1360,0,0,5,7,3,4,1.0,1,1,640000,1
1240,9125,1670,0,0,4,7,3,1,1.0,1,0,275000,6
2740,8603,2760,0,0,3,9,4,1,2.0,2,0,672800,8
1430,9437,1460,0,0,4,7,4,3,1.0,1,0,495000,5
2950,35181,3810,0,0,3,10,3,1,1.5,2,0,820000,8
1980,15700,2080,0,0,5,7,4,1,1.0,1,1,475000,4
1450,8087,2810,0,4,4,10,4,4,1.0,1,1,1280000,6
1160,9650,1160,0,0,3,7,3,1,1.0,1,0,380000,6
2130,8225,2580,0,0,4,8,3,1,1.0,1,0,397500,7
1620,7040,2210,0,2,3,7,5,3,1.0,1,1,352000,7
1430,8900,2070,0,0,5,8,6,4,1.0,1,0,893880,6
2510,23100,1720,0,0,3,8,5,4,2.0,1,0,635000,7
1770,8165,1650,0,0,3,7,3,1,2.0,1,0,420000,6
750,5000,1710,0,0,4,7,3,3,1.0,1,1,503000,7
1220,9750,2560,0,2,4,7,2,4,1.0,1,1,689000,4
1610,4000,1420,0,0,4,7,4,3,1.5,1,1,749500,1
3100,43357,2980,0,0,3,9,6,3,2.0,1,0,1150000,7
2800,10235,2810,0,0,3,8,4,1,2.0,2,0,563500,9
1890,9609,2380,0,0,3,8,4,3,2.0,1,0,480000,7
1620,8800,2540,0,1,3,9,4,3,1.0,1,0,374950,6
1600,6110,1760,0,0,3,7,3,1,2.0,2,0,308950,8
1340,7000,1240,0,0,4,7,4,4,1.0,1,1,445000,5
1220,9472,1220,0,0,4,7,3,1,1.0,1,0,237200,6
1550,7210,1050,0,0,5,7,3,1,1.5,1,1,453500,4
1040,4549,1620,0,0,5,7,3,4,1.0,1,1,616500,4
5000,12601,3030,0,0,3,10,5,1,2.0,2,0,1250000,9
630,5150,1390,0,0,4,5,1,1,1.0,1,1,396000,4
1070,8177,1050,0,0,3,6,3,1,1.0,1,1,210000,4
1200,5175,1370,0,0,3,7,2,3,1.0,1,1,539000,1
2960,15681,2740,0,0,3,8,3,1,2.0,1,1,605000,7
1490,4800,1500,0,0,5,6,3,1,2.0,1,1,437500,4
1500,13905,1790,0,0,3,7,3,1,1.0,1,0,215000,4
2410,4025,2410,0,0,3,7,4,1,2.0,2,0,440000,9
1680,10000,2000,0,0,3,7,3,2,1.0,1,1,525000,3
840,15625,1200,0,0,3,7,3,2,1.0,1,0,319900,7
1120,9705,1120,0,0,3,7,3,1,1.0,1,0,335000,6
2900,38487,2510,0,0,3,9,3,1,2.0,1,0,485000,7
3220,7700,2570,0,0,4,8,4,1,2.0,1,0,359999,6
2500,15375,1700,0,3,4,8,5,1,1.0,1,0,799000,5
1610,9583,1720,0,0,3,7,3,1,1.0,1,1,280000,6
1500,3484,1970,0,0,3,8,4,3,1.5,1,1,1050000,2
1240,4800,1030,0,0,3,6,1,1,2.0,1,0,290000,0
1660,3167,1620,0,0,3,7,2,1,2.0,2,0,235000,8
1040,3193,1000,0,0,4,7,3,4,1.0,1,1,495000,2
1880,7344,2180,0,0,3,8,3,1,2.0,1,0,290000,7
1050,9600,1390,0,0,4,7,4,1,1.0,1,0,230000,6
1480,8800,1800,0,0,4,7,3,1,1.0,1,0,234000,6
2420,4500,2280,0,0,3,7,4,1,2.0,2,0,597400,9
1110,17600,1820,0,0,4,7,4,4,1.0,1,0,370000,5
2660,9025,2890,0,0,3,9,4,1,2.0,1,0,755000,8
2430,5702,3040,0,0,3,7,3,1,2.0,2,0,342000,8
770,4800,960,0,0,3,7,2,1,1.0,1,1,497000,1
3060,19602,1880,0,0,5,8,3,1,1.0,1,0,835000,5
2920,4505,2920,0,0,3,9,4,1,2.0,2,0,730000,8
1070,4200,2410,0,0,3,7,3,2,1.0,1,1,655000,3
1870,3601,1580,0,0,3,8,3,1,2.0,1,0,205000,8
1800,4800,1950,0,0,3,7,4,1,1.5,1,1,632750,1
1250,7959,2100,0,0,3,7,5,3,1.0,3,1,330000,10
2530,8250,2020,0,0,4,7,5,1,2.0,1,0,527500,5
3290,5929,3100,0,0,3,9,4,1,2.0,2,0,716500,9
1890,5395,2060,0,0,3,7,4,1,2.0,2,0,388500,9
1680,7770,1880,0,0,4,7,3,1,1.0,1,0,530000,6
2170,4770,2610,0,0,3,8,3,1,2.0,2,0,419000,9
1200,7500,1200,0,0,4,7,3,1,1.0,1,0,385000,7
2990,5058,3110,0,0,3,8,4,1,2.0,2,0,655000,9
3070,5000,3000,0,2,5,9,4,3,2.0,1,1,1700000,2
1020,12139,1930,0,0,5,7,2,1,1.0,1,0,279000,0
1100,9628,1700,0,0,4,7,3,3,1.0,1,0,262000,5
1550,4750,1320,0,0,3,7,4,1,1.5,1,1,533000,1
1680,7750,1880,0,2,3,8,3,1,1.0,1,1,640000,4
1680,35166,1820,0,0,3,7,3,1,2.0,1,0,285000,7
1910,7750,1910,0,0,3,8,4,1,1.0,1,1,458400,1
2190,7761,2200,0,0,5,7,5,3,1.0,1,0,620000,5
1190,9520,2370,0,0,4,6,3,3,1.0,1,0,465000,5
3210,8020,2350,0,0,4,8,4,1,2.0,1,0,690000,7
1390,51400,2350,0,0,3,7,3,3,1.0,1,0,462500,6
1910,8705,2210,0,0,3,8,4,1,2.0,1,0,369950,8
840,7300,1100,0,0,4,5,2,1,1.0,1,0,124500,4
2620,11907,2370,0,0,3,9,4,1,1.0,1,0,950000,5
1220,7800,1350,0,0,3,7,4,1,1.0,1,0,418000,5
1060,4697,1060,0,0,4,6,3,1,1.0,1,0,160000,2
1500,10800,2280,0,0,3,8,4,3,1.0,1,1,457000,5
1130,7680,1220,0,0,5,6,2,3,1.0,1,1,530000,4
1250,7400,1540,0,0,4,7,3,1,1.0,1,0,385000,5
1440,7800,1440,0,0,4,7,3,1,1.0,1,0,491000,5
1890,7210,1920,0,0,4,8,4,1,1.0,1,0,521000,6
1140,8112,1140,0,0,5,7,3,1,1.0,1,0,255000,6
1710,10800,2210,0,0,3,7,5,4,1.0,2,1,292050,9
1880,13022,1540,0,0,4,7,6,1,1.0,1,0,326000,5
750,7200,930,0,0,4,6,2,1,1.0,1,1,300000,3
1330,7480,1940,0,0,3,7,3,2,1.0,1,0,291600,7
1720,12960,1560,0,0,3,7,5,1,1.0,1,0,435000,6
1600,1321,1390,0,0,3,8,3,1,3.0,2,1,465000,9
1230,7556,1260,0,0,5,7,3,1,1.5,1,0,200000,1
1090,6132,1650,0,2,4,7,3,3,1.0,1,0,238000,5
1320,8610,1550,0,0,4,7,4,1,1.0,1,0,455000,5
2180,7344,2260,0,0,3,7,6,1,2.0,1,0,230000,7
1410,3860,1990,0,0,5,8,4,3,2.0,1,1,808000,2
1490,5700,2290,0,0,3,7,3,1,1.5,1,1,578500,1
1463,4320,1484,0,0,3,7,3,1,3.0,2,1,390000,9
1800,4659,1800,0,0,3,8,3,1,2.0,1,0,517500,8
2100,4000,2110,0,0,3,9,4,3,1.5,1,1,755000,1
980,4120,1250,0,0,4,7,3,2,1.0,1,1,579500,2
1350,4800,1520,0,0,3,9,3,2,3.0,3,1,649950,10
1100,6120,1880,0,0,3,7,4,3,1.0,1,1,228000,5
1470,3680,1850,0,0,5,7,4,3,1.5,1,1,665000,2
2110,9000,2180,0,0,3,9,4,1,2.0,2,0,689000,8
1440,10345,2360,0,0,3,8,4,4,1.0,1,0,560000,6
1590,5900,1780,0,0,3,7,3,1,1.0,1,1,529000,3
2100,11730,1980,0,0,5,8,5,1,1.0,1,0,375000,6
2090,9240,1460,0,0,4,6,4,1,1.0,1,1,325000,4
3390,10519,2830,0,2,3,10,4,1,2.0,1,0,583000,8
790,10102,2350,0,0,3,6,2,1,1.0,1,1,330000,2
1970,9168,1670,0,0,3,7,3,1,2.0,2,0,262000,8
2870,6658,2770,0,0,3,8,4,1,2.0,2,0,555000,9
1010,3500,1410,0,0,3,7,2,2,1.0,1,1,585000,4
1770,2335,1410,0,3,3,8,3,2,2.0,2,0,425590,9
720,4840,1510,0,0,4,6,2,1,1.0,1,1,235000,4
710,4000,960,0,0,3,6,2,1,1.0,1,1,362362,0
