sqft_above,sqft_lot15,sqft_living15,id,waterfront,view,condition,grade,bedrooms,sqft_basement_cat,floors,yr_built_cat,zip,id,price
1470,5750,1500,5742600115,0,0,4,7,4,4,1.5,1,1,5742600115,630000
1270,8792,1780,2064800600,0,0,5,7,3,1,1.0,1,0,2064800600,367500
1430,5600,2070,34001765,0,1,4,8,3,3,1.0,1,1,34001765,699950
2220,4000,1910,1186000065,0,0,3,9,3,3,2.0,1,1,1186000065,1000000
2434,4400,2434,1687000220,0,0,3,8,4,1,2.0,2,0,1687000220,285000
1000,1314,1560,7985400133,0,0,3,7,2,2,2.0,2,1,7985400133,215000
4080,11914,3520,3303980090,0,0,3,11,4,1,2.0,2,0,3303980090,1050000
1960,8605,2900,7855200120,0,4,5,10,4,4,1.0,1,0,7855200120,1370000
1010,10320,1290,2800031,0,0,4,6,3,2,1.5,1,1,2800031,235000
790,3893,1450,2306400040,0,0,3,7,3,3,1.0,1,1,2306400040,604000
1460,7000,2010,5035300834,0,0,3,8,3,2,1.0,1,1,5035300834,750000
2200,9963,3110,9542300530,0,0,4,9,4,2,1.0,1,0,9542300530,800000
1400,3750,1700,9191201250,0,0,4,6,5,4,1.5,1,1,9191201250,580000
790,4590,1070,7950300775,0,0,3,6,1,1,1.0,1,1,7950300775,350000
1320,7704,1880,2934800025,0,0,3,7,4,2,2.0,1,1,2934800025,353750
1470,8783,3280,7855400330,0,4,5,8,5,4,1.0,1,0,7855400330,1100000
1470,9601,1460,259600330,0,0,4,7,4,1,1.0,1,0,259600330,465000
1780,5080,1700,3723800409,0,0,3,8,3,3,1.5,1,1,3723800409,568000
2440,3077,1640,5191100180,0,0,4,8,5,1,2.0,1,1,5191100180,1010000
1150,11571,1630,257000057,0,0,3,7,3,1,1.0,1,1,257000057,213500
1030,10000,1490,1771100330,0,0,2,7,3,2,1.0,1,0,1771100330,250000
870,4600,930,1782500035,0,0,4,7,2,1,1.0,1,1,1782500035,357000
1280,5500,1470,7104100065,0,0,4,8,2,1,2.0,1,1,7104100065,425000
2600,7683,2660,200500610,0,0,3,9,3,1,2.0,1,0,200500610,571000
1190,7350,1950,7199320600,0,0,4,7,3,3,1.0,1,0,7199320600,588000
1930,7800,1580,3322049201,0,0,3,7,4,1,2.0,1,0,3322049201,275000
3210,15939,2870,5153200100,0,1,3,10,3,1,2.0,2,0,5153200100,565000
1370,9650,1880,726059349,0,0,4,7,3,3,1.0,1,0,726059349,460000
2150,10370,2750,8833510230,0,4,3,9,4,4,1.0,1,0,8833510230,603500
3316,11447,3000,7298000090,0,0,3,9,3,1,2.0,1,0,7298000090,490600
1460,7834,2554,3885804225,0,2,5,6,2,1,1.0,1,0,3885804225,1010000
2100,7840,1720,2558600100,0,0,4,7,4,1,1.0,1,0,2558600100,500000
1830,7664,1830,7697920450,0,0,3,7,4,1,2.0,1,0,7697920450,249000
1530,7600,1960,8899200110,0,0,4,7,3,1,1.0,1,0,8899200110,235000
1490,7200,2040,3992700775,0,0,4,6,4,1,1.0,1,1,3992700775,410000
860,6050,1130,6384500035,0,0,3,7,2,1,1.0,1,1,6384500035,370000
1330,7592,1840,2787700210,0,0,3,7,5,3,1.0,1,0,2787700210,360000
3580,17000,3390,2524049018,0,0,5,9,5,1,2.0,1,0,2524049018,1410000
2420,4250,1880,7569450090,0,0,3,8,4,1,2.0,2,0,7569450090,298000
1370,8008,2030,123039570,0,0,3,8,4,3,1.0,1,1,123039570,485000
1330,10384,1950,6071300090,0,0,3,7,3,1,1.0,1,0,6071300090,400000
2150,4253,2280,4221250100,0,0,3,8,3,1,2.0,2,0,4221250100,580000
1080,1050,1340,8730000210,0,0,3,8,2,2,2.0,2,1,8730000210,355000
2430,12500,2720,4178600100,0,0,3,9,3,1,2.0,1,0,4178600100,650000
1220,7396,1060,9476200485,0,2,4,6,4,2,1.0,1,0,9476200485,261490
1010,7200,1120,3205400230,0,0,3,7,3,1,1.0,1,0,3205400230,347000
1370,4100,1500,9307300100,0,0,3,7,3,2,1.5,1,1,9307300100,485000
1180,1625,1740,2770600930,0,0,3,9,3,3,2.0,3,1,2770600930,601000
1510,40820,2690,2817900180,0,0,3,8,3,3,1.0,1,0,2817900180,380000
1850,12474,2390,7504001340,0,0,3,9,3,1,2.0,1,0,7504001340,565000
2790,34589,2900,3121500330,0,0,3,9,3,1,2.0,1,0,3121500330,750000
1190,7200,1830,1099760230,0,0,3,7,3,2,1.0,1,0,1099760230,291000
2280,8844,2330,3904920600,0,0,4,9,3,1,2.0,1,0,3904920600,560000
3180,10739,2840,7504100590,0,0,3,10,4,1,2.0,1,0,7504100590,725000
2350,209088,2300,1725079025,0,0,3,7,3,1,1.0,1,0,1725079025,539000
2710,7077,2650,9406540150,0,0,3,9,5,4,2.0,2,0,9406540150,470000
770,7453,1060,6163900032,0,0,3,6,2,1,1.0,1,1,6163900032,264950
1080,9147,1750,844000180,0,0,4,6,4,3,2.0,1,0,844000180,200000
1170,23345,2280,7229800175,0,0,5,7,5,4,1.0,1,0,7229800175,453500
2510,8039,2440,325059086,0,0,3,9,2,1,2.0,1,0,325059086,811000
1410,1253,1410,4310701565,0,0,3,8,3,1,3.0,2,1,4310701565,425000
2380,17693,3460,2524049257,0,2,4,9,4,4,1.0,1,0,2524049257,1530000
1860,38332,1990,1226059161,0,0,3,8,4,3,1.0,1,0,1226059161,562000
1760,6851,1920,7212660900,0,0,3,8,3,1,2.0,1,0,7212660900,281000
2100,5999,2730,6147650300,0,0,3,8,3,1,2.0,1,0,6147650300,270000
1490,8470,1200,8945300090,0,0,4,6,3,1,1.0,1,0,8945300090,205950
870,5200,990,7452500365,0,0,3,6,2,1,1.0,1,1,7452500365,310000
1260,1630,1410,3629960600,0,0,3,8,3,1,2.0,2,0,3629960600,350000
2630,15001,2670,540100056,0,0,4,8,4,1,2.0,1,0,540100056,843500
1160,3757,1720,1109000175,0,0,4,6,4,3,1.0,1,1,1109000175,370000
1100,7700,1790,8645500900,0,0,3,7,4,4,1.0,1,0,8645500900,279000
1600,90860,1780,722069057,0,0,4,7,3,1,1.0,1,0,722069057,408000
1230,6600,1510,2660500365,0,0,3,7,3,1,1.0,1,1,2660500365,392000
1030,5000,1550,2516000475,0,0,5,6,2,1,1.0,1,1,2516000475,455000
870,75794,1760,522039103,0,0,4,7,2,2,1.0,1,0,522039103,310000
2240,8760,1650,7689600650,0,0,3,7,3,1,2.0,1,1,7689600650,323500
800,6013,1640,9285800801,0,2,3,6,3,3,1.0,1,1,9285800801,364500
1180,14439,2160,3750607974,0,0,4,7,4,4,1.0,1,0,3750607974,280000
1899,10454,2000,1622049154,0,0,3,7,3,1,2.0,1,1,1622049154,289900
1580,4500,1640,9530100555,0,0,4,7,3,2,1.5,1,1,9530100555,585000
1360,7061,1730,4178500300,0,0,4,7,3,2,1.0,1,0,4178500300,269000
1860,8091,1530,8856960720,0,0,3,7,3,1,2.0,1,0,8856960720,280000
1290,9120,1900,9117000230,0,0,3,7,3,3,1.0,1,0,9117000230,287000
670,5140,850,8122100835,0,0,3,6,2,1,1.0,1,1,8122100835,183000
1040,8142,1820,2788500090,0,0,3,7,3,3,1.0,1,1,2788500090,309000
3810,9270,3310,324059161,0,0,3,10,4,1,2.0,2,0,324059161,920000
2060,4800,1740,4217400540,0,0,3,8,5,1,2.5,1,1,4217400540,815241
1140,7820,1910,3876312290,0,0,3,7,3,2,1.0,1,0,3876312290,405000
3450,17007,2570,8556800090,0,3,3,9,5,1,2.0,2,0,8556800090,525000
830,4116,1100,2113701095,0,0,3,6,2,1,1.0,1,1,2113701095,150000
1020,14400,1560,3750603940,0,0,5,7,4,3,1.0,1,0,3750603940,240000
1300,10814,2320,1245003160,0,0,5,7,4,3,1.5,1,0,1245003160,698000
1800,11300,2400,2600010360,0,0,4,8,3,1,1.0,1,0,2600010360,440000
1200,7500,1200,7893200900,0,0,3,6,3,1,1.5,1,1,7893200900,204000
1220,5900,1800,269000615,0,2,4,7,3,4,1.0,1,1,269000615,875000
1380,9000,1590,2174503441,0,0,5,7,3,1,1.0,1,0,2174503441,650000
1660,9236,1230,4025300371,0,0,4,7,3,1,1.0,1,1,4025300371,392500
1310,4000,1750,3101500090,0,0,3,6,4,4,1.5,1,1,3101500090,400000
1420,12650,2140,3447000090,0,0,4,8,3,4,1.0,1,0,3447000090,653000
1210,3800,1540,917000300,0,0,3,6,4,1,1.5,1,1,917000300,452000
2331,3826,2441,9510400100,0,0,3,8,4,1,2.0,2,0,9510400100,345000
1320,6825,1820,4058801225,0,2,4,7,4,3,1.0,1,1,4058801225,350000
2860,10667,2290,3578600201,0,0,3,8,4,1,2.0,2,0,3578600201,650000
1750,3800,1900,5282200015,0,0,5,7,5,4,1.5,1,1,5282200015,525000
1750,3800,1900,5282200015,0,0,5,7,5,4,1.5,1,1,5282200015,840000
2280,5000,2200,4219400555,0,3,4,9,3,1,2.0,1,1,4219400555,1330000
1610,6650,1960,104550540,0,0,3,7,4,1,1.0,1,0,104550540,259950
3150,12118,3550,3317500100,0,0,3,10,5,3,2.0,1,0,3317500100,998000
2230,4000,1580,2436200395,0,0,4,9,3,3,2.0,1,1,2436200395,1070000
3140,7450,3130,1118001560,0,0,3,10,4,4,2.0,1,1,1118001560,1910000
940,1751,1380,8728100775,0,0,3,8,3,2,2.0,2,1,8728100775,190500
1280,57063,2760,2223069112,0,0,4,9,3,4,1.0,1,0,2223069112,465000
1060,5953,2190,7278100665,0,2,4,6,3,1,1.0,1,1,7278100665,370000
2010,8349,1940,822059038,0,0,3,8,6,3,1.0,1,0,822059038,290000
930,4692,1320,7977201065,0,0,2,7,3,2,1.0,1,1,7977201065,350000
930,4692,1320,7977201065,0,0,2,7,3,2,1.0,1,1,7977201065,740000
1970,8400,1970,5255000110,0,0,3,7,3,3,1.0,1,0,5255000110,460000
1010,9500,1370,9407001790,0,0,4,7,3,1,1.0,1,0,9407001790,290000
1790,216928,1970,1120069059,0,3,3,7,3,1,2.0,1,0,1120069059,475000
1600,2962,1600,2048000330,0,0,3,7,3,1,2.0,2,0,2048000330,214000
910,7518,1520,8820903080,0,0,3,6,2,1,1.0,1,1,8820903080,455000
2497,4400,2434,1687000210,0,0,3,8,3,1,2.0,2,0,1687000210,275000
1800,11730,1490,621049103,0,0,4,7,3,1,1.0,1,0,621049103,305000
1470,49658,1990,1321059052,0,0,4,7,5,4,1.0,1,0,1321059052,449000
660,4200,1190,2114700540,0,0,3,6,3,3,1.0,1,1,2114700540,366000
1670,4851,2560,4307330180,0,0,3,7,3,1,2.0,2,0,4307330180,348000
2800,9336,1880,114100304,0,0,3,8,4,1,2.0,2,0,114100304,515000
3360,14091,3400,7501000220,0,0,3,9,4,1,2.0,1,0,7501000220,950000
2590,10720,2590,8562901910,0,0,4,8,3,1,2.0,1,0,8562901910,815000
1530,3384,1530,1442800150,0,0,3,8,3,1,2.0,1,0,1442800150,199950
1330,8100,1590,3715500220,0,0,4,7,3,1,1.0,1,0,3715500220,386000
2160,7964,2000,8647800150,0,0,3,8,3,1,2.0,1,0,8647800150,273000
1830,6596,1830,2508800220,0,0,3,8,4,1,2.0,1,0,2508800220,284000
1070,8100,1440,106000044,0,0,3,7,3,2,1.0,1,1,106000044,399950
590,8367,1150,5652601035,0,0,3,5,3,3,1.0,1,1,5652601035,285000
1790,3600,1610,4142450490,0,0,3,7,3,1,2.0,2,0,4142450490,315000
1120,8800,1700,2788400090,0,0,3,7,3,3,1.0,1,1,2788400090,250000
1630,8774,1320,7524200330,0,0,3,7,4,1,1.5,1,1,7524200330,290000
3420,45916,2940,9359300220,0,0,3,9,4,1,2.0,1,0,9359300220,725000
1650,6701,1940,3840700455,0,0,3,7,3,1,1.5,1,0,3840700455,410000
2810,49783,3330,6790950150,0,0,4,9,4,1,1.5,1,0,6790950150,855000
2710,8436,2520,3303950760,0,0,3,8,4,1,2.0,1,0,3303950760,399900
2650,11114,2700,2600000210,0,0,5,9,4,3,2.0,1,0,2600000210,852600
720,5684,920,2341300115,0,0,3,6,2,1,1.0,1,1,2341300115,235000
930,21828,1240,8655900100,0,0,4,6,2,1,1.0,1,0,8655900100,230950
1490,8061,1510,4345000210,0,0,3,7,3,1,2.0,2,0,4345000210,230000
1150,1860,1690,8929000330,0,0,3,8,3,3,2.0,3,0,8929000330,404763
1720,3407,1720,6700390150,0,0,3,7,3,1,2.0,1,0,6700390150,245000
1140,8500,1600,1645000100,0,0,4,7,3,1,1.0,1,0,1645000100,188000
2280,7471,2240,8078350100,0,0,4,8,4,1,2.0,1,0,8078350100,626100
900,4080,1170,6430500008,0,0,4,7,3,2,1.0,1,1,6430500008,428750
1360,8623,2370,3902300100,0,0,4,8,4,2,1.0,1,0,3902300100,522000
2500,8131,1900,2193330090,0,0,4,8,4,1,2.0,1,0,2193330090,684000
1520,7140,2130,3524039202,0,2,3,8,3,4,1.0,1,1,3524039202,1070000
1940,6300,2560,59000201,0,3,3,8,1,1,1.0,1,1,59000201,611206
1140,5250,1050,1782000085,0,0,4,7,2,2,1.0,1,1,1782000085,350000
3800,24979,3170,3121500150,0,0,3,9,4,1,2.0,1,0,3121500150,894000
930,6000,1770,5207200360,0,0,4,7,2,1,1.0,1,1,5207200360,420000
1020,9370,2040,2570500230,0,0,4,7,5,3,1.0,1,0,2570500230,400000
1820,28500,2570,2481600110,0,0,3,10,3,4,1.0,1,0,2481600110,675000
2800,8494,3740,5104520150,0,0,3,8,4,1,2.0,2,0,5104520150,426000
2300,10679,2990,7504110760,0,0,3,10,4,3,2.0,1,0,7504110760,750000
1710,10800,1890,3649100276,0,0,4,7,3,1,1.0,1,0,3649100276,368000
1120,5160,1180,4302700559,0,0,4,6,3,3,1.0,1,1,4302700559,342000
1080,4800,1750,2883200961,0,0,3,7,3,3,1.0,1,1,2883200961,700000
3160,5000,1740,2767601280,0,0,3,8,6,1,2.0,1,1,2767601280,848750
1320,5150,1620,625049274,0,0,3,7,3,2,1.0,1,1,625049274,720000
1890,7210,1940,686400210,0,0,3,8,4,1,1.0,1,0,686400210,525000
1580,153766,2060,121059038,0,0,3,7,3,3,1.0,2,0,121059038,397900
1230,11250,1740,3649100264,0,0,3,7,3,3,1.0,1,0,3649100264,405000
1080,9247,1220,6743700015,0,0,5,7,3,1,1.0,1,0,6743700015,392800
1330,8309,1780,217500015,0,0,3,7,3,2,1.0,1,1,217500015,394999
2480,6727,3220,8691500410,0,0,3,7,3,1,2.0,2,0,8691500410,340000
980,1370,1510,9828702667,0,0,3,7,3,2,2.0,2,1,9828702667,482500
2750,10159,3160,2597531110,0,0,3,10,4,1,2.0,1,0,2597531110,812500
1410,10684,1540,1126049095,0,1,4,8,3,4,1.0,1,0,1126049095,450000
1830,10180,1860,126049100,0,0,3,7,3,1,1.0,1,0,126049100,398000
1550,3444,2710,1724069060,1,3,3,8,2,1,3.0,2,0,1724069060,1080000
840,4500,1780,9530101385,0,2,3,7,2,3,1.0,1,1,9530101385,540000
860,5670,1720,7243500015,0,0,3,6,4,3,1.0,1,1,7243500015,275000
2880,5000,1720,1498303700,0,0,3,8,5,1,2.0,1,1,1498303700,780000
1220,10169,1880,3352400325,0,0,3,7,3,1,1.5,1,1,3352400325,225000
1560,4500,1610,8021700495,0,0,3,9,3,1,2.0,2,1,8021700495,503045
1090,1318,1078,9406500530,0,0,3,7,2,1,2.0,1,0,9406500530,249000
1140,4000,1630,9468200100,0,2,3,7,4,1,1.0,1,1,9468200100,569950
1040,1892,1264,3179100482,0,0,3,8,2,1,2.0,2,1,3179100482,450000
1300,6200,2300,5035300650,0,0,5,9,4,4,1.0,1,1,5035300650,1100000
1490,3060,1580,6431000015,0,0,3,7,4,3,1.5,1,1,6431000015,700000
1590,3924,1940,5366200210,0,0,3,7,3,1,2.0,1,1,5366200210,454000
1270,8500,1700,9512501450,0,0,3,7,3,1,1.0,1,0,9512501450,555000
1240,5200,1060,8651411460,0,0,5,6,3,1,1.0,1,0,8651411460,214000
2210,7192,2340,8078380230,0,0,3,8,3,1,2.0,1,0,8078380230,590000
1510,77536,2060,1523069096,0,0,3,8,3,3,1.5,1,0,1523069096,459900
920,7500,1400,7893203480,0,0,3,7,3,3,1.0,1,1,7893203480,205000
1140,9880,1310,7795810110,0,2,4,7,3,2,1.0,1,0,7795810110,390000
2470,10125,2290,191100410,0,0,3,8,3,1,2.0,1,0,191100410,970500
2390,17494,1850,6151800330,0,0,3,8,3,1,2.0,2,0,6151800330,790000
1120,10000,1300,1771100360,0,0,4,7,3,1,1.0,1,0,1771100360,320000
1760,4025,1580,1556200265,0,0,4,8,3,3,2.0,1,1,1556200265,552500
3170,4050,2840,6742700210,0,0,3,9,3,2,2.5,1,1,6742700210,1050000
1640,8346,1340,1423800210,0,0,3,7,3,1,1.0,1,0,1423800210,230000
1110,6500,2100,2125049131,0,0,3,7,3,3,1.0,1,1,2125049131,680000
1670,5400,2100,5318101765,0,0,5,8,3,1,2.0,1,1,5318101765,985000
1870,8912,2020,6624300110,0,0,3,8,4,1,2.0,1,0,6624300110,375000
1300,4000,1480,5160700035,0,0,4,6,2,1,1.5,1,1,5160700035,431000
2190,14040,2400,1472800220,0,0,3,8,3,1,2.0,1,0,1472800220,463000
1320,10500,1310,3755000090,0,0,3,7,3,1,1.0,1,0,3755000090,350000
1250,7400,1430,259601010,0,0,3,7,3,1,1.0,1,0,259601010,485000
1360,15000,2310,7939000090,0,0,4,7,4,3,1.0,1,0,7939000090,355000
1070,8400,2280,2675600025,0,0,3,7,3,4,1.0,1,1,2675600025,603500
2010,5000,2240,5700000975,0,0,5,8,5,3,1.5,1,1,5700000975,860000
2200,6091,1850,9407150360,0,0,3,7,5,1,2.0,2,0,9407150360,259875
1220,8680,2010,8146300015,0,0,3,7,4,3,1.0,1,0,8146300015,685000
2980,6718,2980,9406570300,0,0,3,8,4,1,2.0,2,0,9406570300,382500
1180,5100,1320,7518500301,0,0,3,7,3,1,1.5,1,1,7518500301,490000
1540,8213,1490,3739500096,0,0,4,6,3,1,1.0,1,1,3739500096,229000
1540,8213,1490,3739500096,0,0,4,6,3,1,1.0,1,1,3739500096,430000
1720,12220,2550,267020090,0,0,3,8,5,4,1.0,1,0,267020090,580000
1370,6694,1180,534000195,0,0,3,8,3,1,1.0,1,1,534000195,510000
2440,14472,2670,5469502700,0,0,4,8,5,1,1.5,1,0,5469502700,489990
1330,4575,1150,7010700110,0,0,3,7,3,2,2.0,1,1,7010700110,440000
1750,5711,2810,8106300090,0,0,3,9,3,4,1.0,2,0,8106300090,479950
2500,208652,3680,225069013,0,0,3,10,4,1,1.0,2,0,225069013,806000
3220,22922,3220,1685800100,0,0,3,10,4,1,2.0,2,0,1685800100,875000
2880,36820,3190,293800870,0,0,3,10,3,1,2.0,1,0,293800870,710800
2700,6054,2740,7852190580,0,0,3,8,3,1,2.0,2,0,7852190580,565000
1870,9921,1860,5636000210,0,0,3,7,5,3,2.0,2,0,5636000210,359999
920,4000,1360,1623301185,0,0,4,7,3,3,1.0,1,1,1623301185,625000
2240,8254,2190,3260810590,0,0,3,8,3,1,2.0,2,0,3260810590,349950
1610,9600,1450,8589100090,0,0,5,7,4,1,1.0,1,0,8589100090,415000
960,1350,1440,7579200767,0,0,3,9,2,2,2.0,2,1,7579200767,435000
1550,7620,1080,623049273,0,0,3,7,3,1,2.0,1,1,623049273,225000
1720,4188,2120,1186000035,0,0,3,9,3,1,1.0,1,1,1186000035,770000
1740,7735,1810,2228900191,0,0,3,7,3,1,1.0,1,1,2228900191,340000
2050,12847,3060,2597450120,0,0,4,9,5,4,1.0,1,0,2597450120,965000
2216,30048,2216,3339400515,0,0,3,9,3,1,1.0,1,0,3339400515,667000
820,7500,1100,1221000395,0,0,2,6,1,2,1.0,1,1,1221000395,250000
1180,8100,1540,1526300015,0,0,4,7,3,1,1.0,1,1,1526300015,397990
1370,8456,1500,6163901772,0,0,5,7,3,3,1.0,1,1,6163901772,535000
1150,6800,1160,1180007005,0,0,4,6,3,1,1.0,1,1,1180007005,265950
1200,7462,1420,5420300210,0,0,3,6,3,3,1.0,1,0,5420300210,258000
1300,1194,1320,476000331,0,0,3,8,3,1,3.0,2,1,476000331,505500
1340,7770,1820,2558700090,0,0,3,7,5,3,1.0,1,0,2558700090,455000
2000,6029,2820,4151800410,0,2,3,10,5,4,1.0,2,0,4151800410,1350000
1780,29577,2290,3586501075,0,0,3,8,4,4,1.0,1,1,3586501075,600000
2080,7227,2580,4136870110,0,0,3,8,4,1,2.0,2,0,4136870110,329800
1550,25875,1188,6623400090,0,0,3,6,2,1,1.0,1,0,6623400090,222000
1900,8052,2040,1560800150,0,0,3,7,4,1,1.0,1,0,1560800150,450000
2120,6000,1950,2770605548,0,0,3,9,3,3,2.0,2,1,2770605548,952000
1410,3400,1240,2023700040,0,0,3,8,4,1,1.5,1,1,2023700040,625000
1240,11393,1660,1164000040,0,0,4,7,2,1,1.0,1,0,1164000040,226800
3510,12015,4220,7135520650,0,0,3,11,5,3,2.0,2,0,7135520650,1210000
1970,8495,2530,3528400180,0,0,4,7,4,4,1.0,1,0,3528400180,350000
1400,8640,1630,7820000015,0,0,3,7,3,1,1.0,1,0,7820000015,395000
1670,5260,2110,1105000229,0,0,3,7,5,2,2.0,2,1,1105000229,285000
1310,18135,2150,3625059166,0,0,3,7,3,1,1.0,1,0,3625059166,553000
1270,10200,1700,8108600442,0,0,4,7,3,1,1.0,1,1,8108600442,254000
1190,8781,1430,8143600015,0,0,3,6,2,3,1.0,1,1,8143600015,348140
1280,7350,2280,8731900790,0,0,5,8,4,4,1.0,1,0,8731900790,354950
1410,6400,1350,6079500230,0,0,5,7,3,2,1.0,1,1,6079500230,706000
2910,5178,2320,7853302370,0,0,3,7,4,1,2.0,2,0,7853302370,499000
1300,108028,2080,122069107,0,0,4,7,3,3,1.5,1,0,122069107,427500
1980,9535,2120,4204400175,0,3,3,8,5,3,2.0,1,0,4204400175,439000
2820,27653,3330,2896310120,0,0,3,9,4,1,2.0,2,0,2896310120,545000
1620,4560,1880,4083301380,0,0,3,7,3,1,1.5,1,1,4083301380,842000
3320,42621,3170,1332000100,0,0,3,9,4,1,2.0,2,0,1332000100,685000
3770,42689,3380,3622069122,0,0,3,9,4,1,2.0,2,0,3622069122,665000
1200,9000,1660,6052401215,0,2,5,6,2,1,1.0,1,1,6052401215,255000
1240,5000,1830,7010700245,0,2,3,8,5,3,1.0,1,1,7010700245,565000
1050,8030,1660,1311100490,0,0,3,7,5,3,1.0,1,0,1311100490,274000
1510,7826,1920,9510900360,0,0,4,7,3,2,1.0,1,0,9510900360,260000
1280,12500,1220,8679600150,0,0,4,7,4,4,1.0,1,0,8679600150,581000
1990,6221,2100,7203600040,1,4,4,7,3,1,1.5,1,1,7203600040,625000
1230,9720,1230,2212900180,0,0,5,7,3,1,1.0,1,0,2212900180,220000
3190,217800,3190,2124079010,0,2,3,9,3,1,2.0,1,0,2124079010,765000
4170,10224,4300,2424059052,0,0,3,10,6,4,2.0,2,0,2424059052,1330000
1210,3000,1610,6746700615,0,0,3,7,8,4,1.5,1,1,6746700615,700000
1550,7260,1210,3298300530,0,0,4,6,4,1,1.0,1,0,3298300530,351000
1150,1619,1690,8929000360,0,0,3,8,3,3,2.0,3,0,8929000360,413565
1341,2908,1650,2291400236,0,0,3,8,3,2,2.0,2,1,2291400236,363000
1690,30240,3080,6445800120,0,0,4,8,4,3,1.0,1,0,6445800120,679000
1510,4500,1640,8682261010,0,0,3,8,2,1,1.0,2,0,8682261010,473000
1490,7725,1700,8045000180,0,0,4,7,3,1,1.0,1,0,8045000180,585888
2220,4500,1840,9475700220,0,0,3,7,4,1,2.0,2,0,9475700220,405000
1400,31450,3270,3222049055,1,4,3,8,3,4,1.0,1,1,3222049055,650000
1210,52707,2270,1222069133,0,0,4,7,4,4,1.0,1,0,1222069133,415000
1080,4000,2130,9165100230,0,0,3,8,3,4,1.0,1,1,9165100230,575000
1140,7252,1970,8091411120,0,0,3,7,3,2,1.0,1,0,8091411120,220000
1580,10125,2530,1777600230,0,0,5,8,4,3,1.0,1,0,1777600230,610000
760,6380,1390,5101400862,0,0,3,7,3,2,1.0,1,1,5101400862,499950
2170,6240,1430,5317100325,0,0,3,9,4,3,2.0,1,1,5317100325,883000
1240,8100,2790,9324800455,0,2,3,7,2,1,1.5,1,1,9324800455,436000
1240,1314,1270,880000208,0,0,3,8,3,2,2.0,2,1,880000208,320000
1240,36242,2290,1223089081,0,0,3,7,3,2,1.0,1,0,1223089081,425000
1670,7280,1640,5556800150,0,0,3,7,4,1,1.0,1,0,5556800150,204700
1200,5628,1160,4174600331,0,0,4,7,6,4,1.0,1,1,4174600331,384000
1900,8200,1620,5419801120,0,0,4,7,3,1,2.0,1,0,5419801120,314000
2390,11761,2390,3649100674,0,0,3,9,3,1,2.0,2,0,3649100674,535000
2110,110597,2110,1525069058,0,0,4,8,4,1,1.0,1,0,1525069058,568000
810,7300,1290,7202000220,0,0,4,7,4,3,1.0,1,0,7202000220,426000
1630,5989,2400,7129301001,0,3,5,8,4,4,2.0,1,1,7129301001,675000
1870,5942,2290,8860500150,0,0,3,8,4,3,2.0,2,0,8860500150,380000
2970,6135,1880,7384500110,0,0,4,8,3,2,3.0,1,1,7384500110,685000
1700,114728,2480,622069123,0,0,3,7,3,1,1.0,1,0,622069123,429000
1500,8670,860,164000361,0,0,3,7,4,2,1.0,1,1,164000361,799000
1030,6986,1550,3438500790,0,0,3,7,5,3,1.0,1,1,3438500790,318500
2630,14700,2640,2024059110,0,0,3,9,3,4,2.0,2,0,2024059110,925000
1300,5000,1860,7338400945,0,0,3,7,3,3,1.0,1,1,7338400945,420000
1100,4000,1590,809003160,0,0,3,7,2,1,1.0,1,1,809003160,570000
3950,12507,2350,8650700090,0,0,5,8,4,1,2.0,1,0,8650700090,1050000
1250,9300,1350,8151600663,0,0,4,7,3,1,1.0,1,1,8151600663,333000
2120,8279,1830,7352200100,1,4,3,8,2,3,2.0,1,1,7352200100,1360000
2290,5000,2260,1952200220,0,0,4,9,3,1,3.0,1,1,1952200220,660000
3500,8460,1550,1568100300,0,0,3,7,6,1,2.0,1,1,1568100300,350000
3500,8460,1550,1568100300,0,0,3,7,6,1,2.0,1,1,1568100300,682500
970,4000,1240,2113700485,0,0,5,7,5,3,1.0,1,1,2113700485,399990
3000,21132,2780,1454600156,0,4,4,8,5,4,2.0,1,1,1454600156,860000
1120,7200,2180,4204400201,0,0,3,6,2,1,1.0,1,0,4204400201,216180
1740,9769,1680,8856890330,0,0,5,8,4,1,2.0,1,0,8856890330,300000
1010,9435,1150,1922059278,0,0,3,7,3,1,1.0,1,0,1922059278,145000
1010,9435,1150,1922059278,0,0,3,7,3,1,1.0,1,0,1922059278,255000
1200,4339,2150,6623400356,0,0,3,6,3,1,1.0,1,0,6623400356,250000
1020,9440,1290,9407111250,0,0,3,7,3,1,1.0,1,0,9407111250,245000
1850,7056,1970,5422570760,0,0,4,8,3,1,2.5,1,0,5422570760,445000
1830,7500,1310,4036800910,0,0,4,7,3,1,1.0,1,0,4036800910,562000
1160,7519,1730,259600530,0,0,3,7,4,3,1.0,1,0,259600530,501000
1160,8382,1110,6303400981,0,0,4,6,3,1,1.0,1,1,6303400981,190000
3280,25138,3490,7701990300,0,0,3,10,4,1,2.0,2,0,7701990300,862500
2340,6000,2350,5700002510,0,0,4,10,5,1,2.0,1,1,5700002510,1090000
2690,8691,2590,2011400230,0,2,3,9,5,4,1.0,1,1,2011400230,575000
720,297514,1860,1921069059,0,0,4,6,1,1,1.0,1,0,1921069059,250000
2660,15429,1710,1471700410,0,0,4,7,7,1,1.5,1,0,1471700410,310000
2910,6610,2780,2102700025,0,3,3,10,5,4,2.0,1,1,2102700025,1400000
